#OTU ID	sample129	sample99	sample104	sample127	sample118	sample98	sample137	sample117	sample125	sample122	sample138	sample126	sample147	sample143	sample128	sample146	sample141	sample145	sample131	sample136	sample132	sample159	sample124	sample106	sample97	sample155	sample140	sample151	sample158	sample144	sample123	sample100	sample102	sample135	sample139	sample134	sample112	sample114	sample101	sample150	sample163	sample154	sample111	sample108	sample107	sample120	sample160	sample157	sample115	sample109	sample116	sample121	sample113	sample105	sample119	sample110	sample149	sample133	sample142	sample148	sample156	sample103	sample161	sample152	sample165	sample164	sample130	sample162	sample91	sample153	sample74	sample55	sample50	sample63	sample87	sample93	sample45	sample2	sample62
BOTU_13141	17	0	7	23	35	8	1	12	41	23	1	36	0	2	16	0	1	1	5	2	24	31	21	1	4	0	0	2	50	1	27	10	3	1	3	16	37	1	5	0	0	0	8	2	6	19	9	8	18	18	24	34	4	0	0	6	0	17	0	0	0	9	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_957	1	0	121	0	27	0	5	27	5	6	12	5	5	8	3	14	16	26	2	9	5	0	7	33	1	50	6	1	0	17	13	111	81	21	15	0	50	3	74	10	0	17	57	8	0	14	0	0	8	33	0	13	0	0	1	2	14	17	7	0	0	44	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_156	213	0	35	114	5	0	255	13	137	214	236	235	94	95	178	110	38	8	31	122	141	1	241	4	1	0	10	0	0	9	266	29	36	84	132	28	93	0	33	21	0	0	6	0	0	13	0	25	12	3	17	287	0	0	0	0	178	65	5	36	0	15	0	0	24	0	15	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1971	24	13	34	31	35	14	16	31	61	32	40	40	22	24	24	22	22	9	37	22	24	50	42	13	20	0	18	15	61	27	36	26	41	23	19	38	42	13	19	14	0	0	15	13	12	30	30	46	32	39	19	34	61	9	1	9	19	30	29	4	0	27	0	21	22	0	25	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_116	79	1280	425	60	121	867	251	82	114	110	343	120	126	516	154	100	233	73	80	421	103	135	137	120	594	0	272	55	152	641	155	379	437	582	226	63	197	145	266	173	0	63	79	44	68	95	297	80	79	251	87	139	280	53	63	131	183	89	466	53	31	278	0	32	114	55	59	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_256	136	100	197	32	15	275	37	23	75	37	44	53	10	80	81	79	74	30	14	28	44	6	76	76	42	38	35	3	14	151	60	173	163	36	42	38	107	7	109	11	0	88	30	8	9	22	9	11	8	148	14	43	11	42	3	77	97	29	47	15	91	105	0	5	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_67	373	690	27	379	13	1487	358	23	440	414	195	522	101	123	486	73	45	16	36	74	121	6	826	2	946	0	12	0	4	3	423	25	18	191	111	82	82	2	16	5	84	0	24	1	0	20	3	10	10	5	20	577	0	6	3	1	92	64	65	22	0	12	0	1	0	0	48	0	1	0	0	0	0	0	0	0	0	0	0
BOTU_453	151	13	80	67	30	16	136	27	89	86	137	93	60	79	117	32	51	10	53	53	63	23	166	11	9	0	33	9	32	49	86	35	45	138	98	44	50	8	39	30	12	19	24	25	14	22	25	37	33	45	38	75	47	11	4	31	95	49	51	35	0	50	0	16	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_584	54	71	83	44	66	56	56	26	58	40	62	44	45	47	31	37	33	9	63	80	62	18	91	23	902	31	14	2	13	52	70	72	83	53	55	34	110	11	48	200	0	78	23	11	15	38	18	32	62	60	27	54	50	7	5	30	70	73	15	16	0	80	0	5	0	86	35	0	1	0	0	0	0	0	0	0	0	0	0
BOTU_3166	16	3	54	6	11	7	22	16	20	27	34	28	9	8	14	26	10	5	1	28	15	2	23	2	5	7	3	2	1	10	22	45	39	7	14	11	33	0	36	24	0	0	18	3	6	7	5	4	9	9	18	26	4	0	18	0	11	11	5	2	0	22	0	3	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4820	35	20	23	41	46	22	9	16	28	30	9	49	11	18	38	11	10	0	17	34	45	42	19	12	25	0	5	17	96	20	68	19	26	5	20	53	39	24	21	12	0	0	27	15	12	60	52	36	37	16	46	48	16	18	0	17	16	42	4	2	0	22	0	27	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_689	2	178	5	0	2	538	2	1	0	0	4	2	4	8	3	1	2	2	8	5	2	3	1	1	196	0	5	1	3	6	1	1	2	5	3	0	5	1	1	0	0	0	3	4	1	0	2	5	3	4	1	0	5	2	0	1	1	2	6	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2727	2	3	9	3	2	0	4	6	1	2	3	1	5	7	4	5	8	0	5	13	6	8	0	6	0	0	5	1	3	12	2	3	6	2	5	4	0	3	4	3	0	0	1	0	1	3	4	15	4	7	3	2	8	0	0	0	0	5	0	1	0	4	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_70	1821	86	1834	1238	275	197	1970	292	1654	1188	1401	2914	878	532	2351	517	358	163	179	983	582	210	2398	116	133	37	202	62	247	422	1655	1486	1394	724	728	334	573	95	1211	323	111	166	178	57	55	244	238	166	145	229	171	1796	85	30	85	129	632	448	244	68	27	790	0	88	50	7	95	0	1	0	0	0	0	0	0	0	0	0	0
BOTU_1401	19	13	18	11	26	68	20	54	10	9	9	18	8	22	15	18	16	14	5	29	9	5	20	15	105	0	11	3	15	27	23	7	20	46	14	8	20	13	21	41	0	0	22	13	9	22	26	2	7	5	6	23	6	0	5	12	48	14	12	13	0	15	0	5	32	0	9	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_12781	14	0	0	14	2	0	27	0	7	3	10	5	8	16	5	22	9	11	9	10	11	1	11	0	0	0	0	0	1	0	2	0	0	24	95	0	1	0	0	15	0	0	0	0	0	0	0	1	0	0	0	8	1	0	1	0	2	3	10	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_74	71	351	244	49	273	596	62	145	92	140	47	59	394	18	123	70	30	714	284	111	314	152	52	27	379	0	12	320	541	21	260	123	80	81	50	100	144	115	91	65	0	0	47	48	34	156	216	111	210	65	72	131	139	45	5	53	54	96	27	11	0	225	0	169	22	0	51	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_15	1218	10	116	806	62	27	1159	81	724	499	1362	1172	386	207	1320	435	83	157	133	493	586	3	1585	5	6	0	37	7	5	24	762	41	51	550	507	223	452	8	41	70	55	12	12	0	4	97	17	49	46	9	2	915	6	15	7	1	160	262	73	76	0	24	0	19	21	0	61	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4559	0	0	2	0	0	0	1	0	2	3	0	3	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	5	10	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_7020	0	6	4	0	0	22	1	2	1	1	1	0	3	1	3	0	1	0	1	0	1	3	2	0	10	0	3	1	3	2	2	2	3	1	2	0	1	4	1	1	0	0	0	1	0	2	3	2	3	1	1	2	2	0	1	0	1	0	2	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_145	117	141	117	147	51	266	92	108	268	60	129	425	40	55	346	34	49	19	48	98	63	58	362	9	470	0	21	24	53	44	190	96	109	77	93	44	82	40	33	48	0	0	28	26	35	52	101	57	41	39	73	439	52	32	12	33	37	39	16	47	0	47	0	55	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_305	52	120	147	34	76	302	57	165	33	52	58	57	39	29	109	245	39	116	26	54	41	61	80	11	102	0	12	18	44	30	89	160	134	67	100	29	177	8	104	66	9	29	84	11	19	77	39	18	14	31	60	74	17	2	37	24	79	33	30	21	0	72	0	15	33	0	5	0	2	0	0	0	0	0	0	0	0	0	0
BOTU_444	133	129	228	64	132	135	79	94	116	101	85	166	124	90	126	72	55	39	93	170	123	136	123	35	743	0	41	143	220	78	106	79	122	65	125	104	230	39	89	47	0	0	128	58	87	103	120	107	131	127	153	160	259	70	23	55	42	106	54	16	0	139	0	243	8	0	95	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_46	763	0	128	373	28	0	578	17	545	364	646	593	226	133	798	198	80	3	110	192	291	0	759	32	1	3	39	1	0	113	589	71	69	374	413	185	170	1	69	93	86	30	12	0	1	36	5	18	38	46	30	559	3	0	23	17	183	145	57	52	45	61	0	0	0	18	31	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_160	5	2	564	55	43	1	78	19	45	22	105	55	36	128	17	55	117	20	3	40	33	0	60	188	8	226	61	1	2	176	41	119	396	11	57	59	52	7	114	26	11	196	11	86	24	22	19	1	4	207	1	18	6	5	16	80	9	36	88	1	4	183	0	0	13	29	18	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_120	42	35	1170	18	39	129	61	8	13	11	216	21	58	117	20	22	79	16	15	213	6	9	33	25	25	0	69	2	17	316	39	610	457	193	218	8	19	141	969	91	2	124	11	13	42	137	236	13	3	134	2	18	116	9	4	33	104	15	152	45	16	603	0	1	5	356	10	0	1	0	0	0	0	0	0	0	0	0	0
BOTU_10071	0	18	2	0	0	7	1	0	0	1	1	1	0	1	0	4	0	1	17	2	0	1	1	0	900	0	1	0	3	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	2	0	24	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_610	335	207	326	637	750	307	235	424	1066	545	395	915	166	282	450	93	256	68	377	316	577	927	670	403	211	0	214	190	1203	332	657	513	511	239	310	654	954	275	628	146	0	34	636	450	436	667	661	569	397	661	657	929	637	219	22	537	261	550	210	118	0	497	0	411	27	0	287	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_151	264	0	7	133	3	0	71	2	183	379	91	180	20	71	237	48	9	0	44	15	83	0	292	8	0	0	11	0	0	31	517	9	6	84	52	21	31	2	3	97	6	15	3	0	0	8	0	1	8	15	53	363	7	11	0	19	79	49	11	18	0	4	0	0	26	0	21	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_277	17	14	26	95	34	13	12	4	36	8	27	8	22	25	9	30	7	443	202	61	50	0	49	0	11	0	14	5	7	6	100	6	11	52	116	11	10	18	5	71	0	0	17	0	0	16	7	20	74	3	0	0	15	0	8	0	32	162	18	10	0	12	0	3	38	0	57	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1327	25	19	12	13	24	13	20	19	10	19	14	29	18	40	27	6	20	0	13	19	21	32	15	12	9	0	16	12	38	64	26	5	13	23	18	26	20	14	5	5	0	0	22	15	10	12	20	17	20	16	53	16	46	42	2	15	6	24	17	2	0	11	0	17	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_41	479	207	186	884	412	256	1224	196	1963	338	592	1038	582	1311	306	595	158	352	705	759	1141	261	850	368	163	0	101	147	415	170	541	152	158	515	458	431	463	387	199	259	101	15	587	854	222	340	663	258	263	881	182	610	179	37	49	154	339	522	180	540	0	126	0	155	68	4	211	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_300	52	216	104	42	16	152	37	36	47	80	26	143	55	30	66	327	18	155	15	29	59	23	80	41	123	63	17	4	16	18	121	181	113	28	32	25	521	3	98	26	35	27	124	1	56	78	19	5	122	47	40	152	4	5	10	43	81	148	7	6	0	65	0	1	29	0	6	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_229	79	14	24	72	134	42	15	119	60	112	29	81	21	40	156	15	24	8	85	26	81	227	95	43	35	0	35	55	235	90	182	17	38	18	40	158	65	25	39	10	0	6	65	44	80	80	50	109	100	79	72	88	65	21	3	64	23	109	17	3	0	19	0	47	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_97	380	117	655	382	181	91	751	181	507	528	582	587	376	331	506	687	228	182	269	542	567	121	685	78	55	40	118	30	177	242	883	715	620	309	654	190	473	76	529	184	125	165	178	18	41	198	195	102	123	198	143	767	131	29	63	92	250	380	134	50	40	341	0	27	50	14	67	0	1	0	0	0	0	0	0	0	0	0	0
BOTU_266	175	16	127	117	41	47	242	30	136	134	213	208	90	142	151	96	55	30	35	148	137	19	210	18	29	53	53	2	35	85	181	118	133	156	106	46	64	35	102	75	13	0	26	35	22	22	82	25	23	40	55	198	89	2	7	18	81	68	59	25	0	94	0	16	53	3	24	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_11594	18	0	1	10	0	2	22	0	8	9	4	20	10	10	18	1	1	0	3	10	3	1	6	0	0	0	0	0	0	0	16	1	2	6	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	2	0	0	5	7	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_445	55	66	116	30	86	30	72	96	48	87	68	81	114	58	94	120	44	53	72	96	98	86	38	52	37	0	28	34	103	49	120	117	147	46	65	128	102	17	81	42	8	8	33	12	21	43	51	90	101	113	111	40	175	27	11	43	42	172	21	25	0	67	0	26	2	0	52	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2145	0	0	0	1	0	0	39	0	0	1	9	1	31	0	2	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	4	0	1	0	16	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_13648	9	0	35	5	17	0	22	19	14	8	12	20	6	11	7	12	12	30	3	16	8	0	18	6	1	0	3	0	0	24	15	50	52	18	16	6	15	0	25	13	0	9	17	0	6	3	0	3	2	7	0	11	0	0	11	25	9	12	15	8	0	28	0	1	26	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1140	70	35	27	49	86	45	9	52	73	49	15	42	7	11	63	11	14	3	19	20	54	91	33	38	40	0	11	27	79	35	81	93	57	18	28	40	98	41	242	7	0	0	28	74	57	56	94	24	67	59	52	50	39	6	1	43	49	38	10	4	0	50	0	59	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_103	437	21	466	455	41	5	350	93	686	880	279	1161	117	205	1152	284	134	102	36	163	227	10	1061	57	18	172	117	6	32	229	1530	388	388	115	147	51	383	64	228	139	74	42	67	19	27	85	149	31	126	59	50	1189	49	75	43	31	382	117	113	13	0	307	0	12	0	26	39	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_51	301	316	360	177	200	300	837	369	293	471	630	450	766	241	372	879	159	114	228	789	733	33	434	75	111	127	68	55	35	93	646	391	460	283	356	227	1160	21	269	514	80	43	158	24	49	274	35	63	777	121	262	542	26	17	113	32	417	1157	71	76	40	191	0	11	161	25	111	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2082	2	8	3	1	3	3	0	2	1	9	0	3	0	0	1	2	1	1	1	0	1	10	2	2	7	0	1	0	8	1	8	1	3	3	3	2	1	3	1	2	0	0	2	3	0	5	5	1	2	7	1	3	2	0	0	0	0	3	3	1	0	9	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_226	8	59	145	3	29	143	27	4	5	21	22	3	21	87	11	171	43	83	15	32	42	12	3	31	24	12	29	3	0	64	41	238	125	42	36	5	39	5	153	23	0	140	43	12	26	19	11	5	17	101	0	2	15	26	19	39	23	51	35	8	31	77	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_10	347	5	52	490	1124	5	99	6	55	20	73	66	5325	238	68	50	93	508	965	346	114	8	353	16	49	0	129	1	5	50	56	12	8	379	521	17	3	6748	6	212	8	87	189	0	10	8510	15	173	125	80	18	15	6564	522	2	36	176	173	16	4450	70	22	0	1	0	90	766	0	1	0	0	0	0	0	0	0	0	0	0
BOTU_716	19	55	15	1	31	135	2	43	3	39	1	1	16	0	15	43	2	2	17	5	31	95	4	5	40	0	0	12	73	3	18	60	27	0	3	57	18	17	119	1	0	0	2	3	13	23	63	17	7	13	22	59	13	5	0	56	3	45	2	7	0	21	0	9	20	0	18	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_503	9	446	35	7	18	498	7	15	2	9	11	5	24	13	16	16	11	15	10	12	16	25	4	0	458	0	3	5	26	12	20	35	11	9	9	11	10	10	27	10	0	0	7	5	7	5	33	5	10	9	18	4	9	11	0	2	11	17	5	6	0	14	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_931	2	3	26	4	6	1	9	7	3	3	28	8	23	18	2	4	15	9	10	7	11	1	0	2	1	0	21	0	6	37	2	29	45	6	21	6	6	7	5	14	0	0	1	0	2	8	30	20	7	4	8	6	46	5	3	2	6	10	9	9	0	27	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_12443	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_10017	165	0	178	74	14	0	127	1	174	200	101	194	58	58	157	41	33	5	20	41	75	0	178	87	0	150	10	3	0	54	244	136	159	58	39	29	10	0	86	0	17	113	4	0	7	0	0	3	18	95	0	255	0	0	0	58	110	44	33	4	63	62	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_19	178	19	1445	315	323	2	647	355	404	557	595	754	314	121	363	590	232	485	78	460	381	23	457	59	7	0	121	30	31	203	921	1076	1296	219	443	143	857	12	934	181	8	91	206	58	44	205	16	22	55	91	223	872	5	4	152	17	140	402	156	15	0	627	0	12	399	7	30	0	1	0	0	0	0	0	0	0	0	0	0
BOTU_1512	12	0	0	12	36	0	3	13	17	36	1	14	0	0	16	1	1	0	15	1	27	20	27	13	0	0	0	3	36	0	52	0	0	1	2	20	33	0	0	0	0	0	19	18	9	24	1	8	7	16	23	38	0	6	0	9	0	21	0	0	0	0	0	7	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_554	102	137	176	86	156	160	250	193	158	139	212	134	121	90	203	277	69	133	142	295	265	139	126	5	261	0	39	47	169	61	217	157	247	42	156	150	324	103	163	173	2	0	62	14	30	134	273	189	85	75	134	235	257	35	37	28	216	200	38	37	0	154	0	29	48	0	52	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_61	131	136	63	361	278	223	56	174	377	247	124	492	54	31	157	17	40	7	103	91	357	359	228	133	95	0	35	45	363	34	313	259	85	52	90	332	350	24	371	16	3	0	311	175	160	310	72	143	163	209	123	441	60	21	1	220	73	250	22	18	0	126	0	91	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_373	26	3	181	35	22	0	25	0	20	35	38	32	8	130	25	4	52	6	13	29	20	1	21	124	2	98	68	0	1	175	72	139	124	36	39	2	1	2	98	6	0	376	8	10	25	2	2	0	0	422	2	24	5	4	4	240	24	10	45	0	76	149	0	0	11	75	36	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_11	450	700	30	945	50	556	997	25	899	884	643	1049	377	625	580	332	93	11	186	241	596	8	1964	5	61	1	28	7	20	22	896	9	14	186	267	196	62	12	5	28	159	9	8	4	2	22	23	44	46	17	16	2071	9	3	3	6	102	339	109	58	0	9	0	2	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1833	32	87	77	33	45	552	63	30	25	10	69	32	28	69	35	70	39	82	26	77	27	4	38	17	4	0	33	4	16	86	23	31	42	52	116	18	13	11	30	53	0	77	26	4	21	20	28	21	14	70	13	40	14	0	11	47	34	33	48	4	0	32	0	1	23	13	8	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_845	39	0	311	67	16	0	65	1	78	53	64	90	14	55	52	6	27	8	10	25	31	0	77	77	1	52	19	1	3	61	65	208	169	57	56	16	5	0	217	0	58	199	8	14	19	4	0	2	8	255	0	34	0	3	17	144	11	20	36	0	0	196	0	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_33	172	21	19	57	634	4	7	2	52	1	35	10	3884	58	19	15	7	99	50	117	1	0	34	0	3	66	3	1	0	14	26	11	2	32	22	0	8	2795	6	144	1	21	39	0	0	4218	7	13	5	11	0	1	6177	189	12	15	20	1	6	3495	0	40	0	2	0	24	195	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_369	133	0	6	73	184	1	6	0	26	3	2	10	389	91	13	8	5	13	118	45	45	0	77	6	0	0	3	1	0	4	13	3	3	165	118	1	1	528	3	12	0	21	14	0	0	769	0	39	6	28	1	4	635	40	3	10	3	104	3	386	0	11	0	0	0	27	154	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_5189	40	12	3	42	39	6	3	26	64	31	8	39	10	1	59	3	4	0	13	3	57	84	29	23	10	0	4	26	111	8	51	25	14	2	10	39	48	9	33	1	0	0	23	8	15	27	20	26	22	11	31	39	3	10	0	29	14	39	1	1	0	20	0	37	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1791	5	8	0	1	6	6	2	6	5	7	4	2	4	3	8	0	1	2	6	3	6	20	5	4	0	0	3	2	11	6	5	10	9	1	4	6	2	6	2	3	0	0	5	3	3	8	15	12	2	5	7	14	15	2	0	10	4	14	2	1	0	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2146	8	14	4	5	14	16	1	13	11	25	4	8	4	3	9	4	1	2	5	4	12	19	9	1	7	0	4	7	17	4	17	10	9	1	4	16	6	11	6	2	0	0	4	0	4	6	30	13	11	4	9	17	24	0	0	3	4	12	4	2	0	7	0	6	12	0	5	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_5918	27	0	4	46	4	0	32	0	29	2	22	9	17	24	10	2	10	0	27	7	5	0	39	0	0	0	2	3	0	11	11	5	8	26	42	2	0	8	4	127	0	14	1	0	10	10	1	2	0	9	0	6	6	0	3	7	8	10	3	1	0	12	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_204	96	40	203	82	172	37	108	121	130	99	232	144	117	254	122	29	187	40	289	69	191	197	94	42	48	0	160	48	358	262	187	109	211	103	152	261	103	76	26	72	0	21	73	26	77	139	162	415	153	129	182	135	761	40	1	63	76	246	107	68	0	117	0	78	16	0	177	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_8	214	2434	171	1214	298	4829	2132	297	1436	1463	1252	2068	1333	383	808	1219	212	254	247	975	1043	64	2403	83	326	0	84	32	69	95	1207	158	199	216	548	736	694	83	78	386	262	50	94	21	46	394	237	99	396	144	122	2359	65	17	175	46	369	1081	279	39	17	99	0	16	143	8	331	0	1	0	0	0	0	0	0	0	0	0	0
BOTU_281	574	0	37	280	8	1	326	7	438	271	263	665	159	49	796	70	26	8	34	124	80	4	751	2	4	0	32	3	1	9	275	8	21	134	101	25	45	5	4	7	40	0	3	4	1	21	3	13	4	11	7	379	20	3	2	1	82	36	23	18	0	15	0	3	10	1	15	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_12126	9	13	31	10	11	24	11	7	10	12	16	20	10	16	10	9	19	4	8	25	10	14	6	4	27	0	16	2	11	30	8	17	49	24	11	11	22	13	5	20	0	0	7	0	9	14	43	8	7	13	8	18	70	3	10	0	10	6	15	4	0	27	0	10	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_56	380	5	242	326	62	2	558	2	201	4	227	85	110	253	98	130	121	25	338	229	108	3	289	55	6	162	26	5	3	460	57	238	110	431	809	30	5	81	115	274	37	224	87	14	10	121	5	41	7	192	0	27	85	15	11	60	76	178	106	57	116	304	0	2	0	704	267	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_677	18	83	5	1	49	152	1	46	1	56	0	0	31	0	16	1	0	0	5	0	52	114	0	1	83	0	0	6	80	0	30	109	7	0	0	60	1	11	47	0	0	0	0	2	0	54	24	19	4	0	34	103	3	16	0	76	2	22	0	5	0	5	0	15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_8892	10	4	30	45	48	6	12	18	34	27	17	60	14	22	21	1	9	2	29	15	56	39	22	15	5	0	14	14	58	21	33	13	15	16	11	39	50	17	7	8	0	0	28	28	18	37	42	45	29	36	31	39	50	6	2	29	8	41	21	8	0	14	0	12	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_11944	8	1	0	8	21	1	2	21	2	13	0	4	1	0	5	1	0	0	5	1	8	54	6	8	0	0	0	1	28	0	14	0	0	0	2	11	3	0	0	0	0	0	4	5	12	10	3	2	10	13	6	11	1	0	0	7	1	11	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2	819	775	3410	937	1075	1136	1359	844	2160	1070	2797	2032	1068	1638	969	666	1433	656	1394	2222	1171	1073	1403	349	1297	0	1579	560	1368	2144	1338	2376	3260	1712	1333	1176	1994	1132	1699	1284	12	8	1025	730	888	1031	2221	1784	989	1387	1054	1270	3868	572	158	633	1217	801	1250	421	8	2154	0	1108	183	30	1046	0	5	0	0	0	0	0	0	0	0	0	0
BOTU_1669	16	0	10	21	5	4	19	0	21	12	8	14	3	13	23	8	8	6	5	16	4	1	39	0	0	0	1	0	0	2	21	8	4	5	10	4	2	0	4	15	0	0	6	0	0	2	0	5	0	4	0	2	5	0	0	1	12	3	1	1	0	5	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_30	151	402	442	127	303	713	286	220	377	249	612	324	194	304	180	85	348	63	294	417	267	473	201	117	418	0	364	103	669	268	268	567	580	170	246	279	377	200	421	139	0	0	157	102	197	256	618	534	289	274	434	283	922	154	30	119	226	211	176	115	0	501	0	314	164	0	158	0	1	0	0	0	0	0	0	0	0	0	0
BOTU_242	183	178	94	222	230	264	61	189	395	260	74	257	52	54	191	39	83	25	68	129	172	343	231	192	242	0	39	158	360	114	330	179	154	69	47	168	504	97	219	27	0	0	237	161	130	241	186	89	151	190	214	401	113	54	25	227	57	167	58	27	0	278	0	207	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_162	75	817	111	32	132	1176	45	85	52	107	47	41	94	30	89	156	43	123	81	66	86	113	35	49	597	0	29	44	158	76	138	145	92	48	90	117	44	193	129	79	0	0	47	28	25	96	412	84	81	57	75	118	136	18	40	31	115	88	40	45	0	75	0	51	0	0	72	0	1	0	0	0	0	0	0	0	0	0	0
BOTU_487	0	2	6	1	6	11	71	0	1	8	44	3	65	0	7	50	9	4	6	100	68	0	0	4	0	0	14	1	0	1	27	19	45	12	20	12	5	0	14	7	0	0	6	0	0	7	3	5	6	1	4	3	0	0	2	0	3	175	3	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_35	560	382	484	1459	1043	935	282	949	2267	1181	394	1749	246	355	520	141	284	83	448	412	1378	1591	884	896	505	0	297	202	1357	441	1358	688	660	253	264	1239	1011	609	1000	253	0	4	896	734	606	1119	1222	574	418	840	887	1572	808	136	43	688	392	876	247	86	0	686	0	387	29	0	398	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_34	909	37	393	1077	31	59	1242	9	773	433	956	1057	350	306	956	348	171	27	212	389	447	6	1495	30	70	38	48	8	1	116	852	362	291	583	901	135	76	11	230	732	104	51	27	14	12	28	8	61	19	116	1	824	31	0	8	37	237	173	103	87	0	201	0	0	1	32	108	0	0	0	0	0	0	0	0	0	0	0	0
