OTU_ID	Domain	D_Score	Phylum	P_Score	Class	C_Score	Subclass	SC_Score	Order	O_Score	Suborder	SO_Score	Family	F_Score	Genus	G_Score
BOTU_5615	Bacteria	1.0	Chloroflexi	0.31	Thermomicrobia	0.27	Sphaerobacteridae	0.27	Sphaerobacterales	0.27	Sphaerobacterineae	0.27	Sphaerobacteraceae	0.27	Nitrolancea	0.13
BOTU_5616	Bacteria	0.99	Proteobacteria	0.34	Epsilonproteobacteria	0.24	NA	NA	Campylobacterales	0.24	NA	NA	Campylobacteraceae	0.22	Dehalospirillum	0.22
BOTU_5617	Bacteria	1.0	Nitrospirae	0.93	Nitrospira	0.93	NA	NA	Nitrospirales	0.93	NA	NA	Nitrospiraceae	0.93	Nitrospira	0.93
BOTU_5618	Bacteria	1.0	Proteobacteria	0.78	Alphaproteobacteria	0.54	NA	NA	Sphingomonadales	0.09	NA	NA	Sphingomonadaceae	0.09	Rhizorhabdus	0.05
BOTU_5619	Bacteria	0.99	Proteobacteria	0.25	Deltaproteobacteria	0.19	NA	NA	Desulfuromonadales	0.08	NA	NA	Geobacteraceae	0.08	Geopsychrobacter	0.08
BOTU_5620	Bacteria	0.95	Chloroflexi	0.37	Caldilineae	0.16	NA	NA	Caldilineales	0.16	NA	NA	Caldilineaceae	0.16	Litorilinea	0.14
BOTU_5621	Bacteria	1.0	Proteobacteria	0.97	Gammaproteobacteria	0.97	NA	NA	Legionellales	0.19	NA	NA	Coxiellaceae	0.19	Coxiella	0.19
BOTU_5622	Bacteria	1.0	Verrucomicrobia	0.99	Subdivision3	0.97	NA	NA	NA	NA	NA	NA	NA	NA	Subdivision3_genera_incertae_sedis	0.97
BOTU_5623	Bacteria	1.0	Firmicutes	0.35	Clostridia	0.19	NA	NA	Clostridiales	0.19	NA	NA	Peptostreptococcaceae	0.02	Acetoanaerobium	0.0
BOTU_5624	Bacteria	1.0	Planctomycetes	0.98	Planctomycetia	0.98	NA	NA	Planctomycetales	0.98	NA	NA	Planctomycetaceae	0.98	Zavarzinella	0.32
BOTU_5625	Bacteria	0.99	Actinobacteria	0.33	Actinobacteria	0.33	Acidimicrobidae	0.3	Acidimicrobiales	0.3	Acidimicrobineae	0.3	Acidimicrobiaceae	0.3	Ferrimicrobium	0.13
BOTU_5626	Bacteria	1.0	Actinobacteria	0.85	Actinobacteria	0.85	Acidimicrobidae	0.84	Acidimicrobiales	0.84	Acidimicrobineae	0.84	Acidimicrobineae_incertae_sedis	0.79	Aciditerrimonas	0.79
BOTU_5627	Bacteria	1.0	Bacteroidetes	1.0	Sphingobacteriia	0.93	NA	NA	Sphingobacteriales	0.93	NA	NA	Sphingobacteriaceae	0.92	Mucilaginibacter	0.71
BOTU_5628	Bacteria	0.98	Proteobacteria	0.58	Gammaproteobacteria	0.22	NA	NA	Enterobacteriales	0.14	NA	NA	Enterobacteriaceae	0.14	Plesiomonas	0.08
BOTU_5629	Bacteria	1.0	Gemmatimonadetes	0.91	Gemmatimonadetes	0.91	NA	NA	Gemmatimonadales	0.91	NA	NA	Gemmatimonadaceae	0.91	Gemmatimonas	0.91
BOTU_5630	Bacteria	1.0	Bacteroidetes	1.0	Sphingobacteriia	1.0	NA	NA	Sphingobacteriales	1.0	NA	NA	Chitinophagaceae	1.0	Arachidicoccus	0.76
BOTU_5631	Bacteria	1.0	Planctomycetes	0.99	Planctomycetia	0.98	NA	NA	Planctomycetales	0.98	NA	NA	Planctomycetaceae	0.98	Pirellula	0.79
BOTU_5632	Bacteria	1.0	Bacteroidetes	1.0	Sphingobacteriia	0.95	NA	NA	Sphingobacteriales	0.95	NA	NA	Saprospiraceae	0.92	Haliscomenobacter	0.6
BOTU_5633	Bacteria	0.99	Planctomycetes	0.99	Planctomycetia	0.98	NA	NA	Planctomycetales	0.98	NA	NA	Planctomycetaceae	0.98	Gemmata	0.55
BOTU_5634	Bacteria	1.0	Bacteroidetes	1.0	Sphingobacteriia	0.22	NA	NA	Sphingobacteriales	0.22	NA	NA	Sphingobacteriaceae	0.13	Solitalea	0.13
BOTU_5635	Bacteria	0.99	Actinobacteria	0.58	Actinobacteria	0.58	Actinobacteridae	0.51	Actinomycetales	0.51	Propionibacterineae	0.21	Nocardioidaceae	0.21	Thermasporomyces	0.16
BOTU_5636	Bacteria	1.0	Planctomycetes	0.25	Planctomycetia	0.24	NA	NA	Planctomycetales	0.21	NA	NA	Planctomycetaceae	0.21	Telmatocola	0.16
BOTU_5637	Bacteria	1.0	Planctomycetes	1.0	Planctomycetia	1.0	NA	NA	Planctomycetales	1.0	NA	NA	Planctomycetaceae	1.0	Zavarzinella	0.87
BOTU_5638	Bacteria	1.0	Actinobacteria	0.96	Actinobacteria	0.94	Rubrobacteridae	0.88	Solirubrobacterales	0.77	NA	NA	Conexibacteraceae	0.64	Conexibacter	0.64
BOTU_5639	Bacteria	1.0	Actinobacteria	0.76	Actinobacteria	0.76	Actinobacteridae	0.53	Actinomycetales	0.53	Streptosporangineae	0.26	Nocardiopsaceae	0.22	Marinactinospora	0.13
BOTU_5640	Bacteria	0.99	Chloroflexi	0.49	Anaerolineae	0.42	NA	NA	Anaerolineales	0.42	NA	NA	Anaerolineaceae	0.42	Levilinea	0.2
BOTU_5641	Bacteria	1.0	Bacteroidetes	0.85	Sphingobacteriia	0.79	NA	NA	Sphingobacteriales	0.79	NA	NA	Rhodothermaceae	0.74	Salisaeta	0.49
BOTU_5642	Bacteria	1.0	Firmicutes	0.64	Clostridia	0.6	NA	NA	Thermoanaerobacterales	0.49	NA	NA	Thermoanaerobacteraceae	0.49	Calderihabitans	0.19
BOTU_5643	Bacteria	0.96	Parcubacteria	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Parcubacteria_genera_incertae_sedis	0.67
BOTU_5644	Bacteria	0.97	Chloroflexi	0.1	Thermomicrobia	0.1	Sphaerobacteridae	0.1	Sphaerobacterales	0.1	Sphaerobacterineae	0.1	Sphaerobacteraceae	0.1	Sphaerobacter	0.08
BOTU_5645	Bacteria	1.0	Proteobacteria	1.0	Deltaproteobacteria	1.0	NA	NA	Myxococcales	0.99	Nannocystineae	0.96	Nannocystaceae	0.71	Nannocystis	0.37
BOTU_5646	Bacteria	1.0	Acidobacteria	0.99	Acidobacteria_Gp6	0.99	NA	NA	NA	NA	NA	NA	NA	NA	Gp6	0.99
BOTU_5647	Bacteria	1.0	Caldiserica	0.04	Caldisericia	0.04	NA	NA	Caldisericales	0.04	NA	NA	Caldisericaceae	0.04	Caldisericum	0.04
BOTU_5648	Bacteria	1.0	Proteobacteria	1.0	Deltaproteobacteria	1.0	NA	NA	Myxococcales	0.98	Cystobacterineae	0.98	Cystobacteraceae	0.98	Anaeromyxobacter	0.98
BOTU_5649	Bacteria	1.0	Proteobacteria	0.95	Alphaproteobacteria	0.49	NA	NA	Rhodospirillales	0.42	NA	NA	Acetobacteraceae	0.26	Humitalea	0.06
BOTU_5650	Bacteria	1.0	Bacteroidetes	1.0	Flavobacteriia	0.99	NA	NA	Flavobacteriales	0.99	NA	NA	Cryomorphaceae	0.99	Fluviicola	0.98
BOTU_5651	Bacteria	0.92	Chloroflexi	0.44	Thermomicrobia	0.09	Sphaerobacteridae	0.09	Sphaerobacterales	0.09	Sphaerobacterineae	0.09	Sphaerobacteraceae	0.09	Nitrolancea	0.09
BOTU_5652	Bacteria	0.96	Proteobacteria	0.57	Gammaproteobacteria	0.26	NA	NA	Alteromonadales	0.17	NA	NA	Alteromonadales_incertae_sedis	0.17	Pseudoteredinibacter	0.11
BOTU_5653	Bacteria	1.0	Proteobacteria	0.9	Gammaproteobacteria	0.9	NA	NA	Legionellales	0.13	NA	NA	Coxiellaceae	0.13	Coxiella	0.13
BOTU_5654	Bacteria	1.0	Planctomycetes	0.97	Planctomycetia	0.97	NA	NA	Planctomycetales	0.91	NA	NA	Planctomycetaceae	0.91	Gemmata	0.72
BOTU_5655	Bacteria	1.0	Proteobacteria	0.97	Deltaproteobacteria	0.89	NA	NA	Myxococcales	0.87	Nannocystineae	0.83	Kofleriaceae	0.23	Kofleria	0.23
BOTU_5656	Bacteria	0.99	Proteobacteria	0.22	Deltaproteobacteria	0.19	NA	NA	Myxococcales	0.17	Cystobacterineae	0.16	Cystobacteraceae	0.14	Anaeromyxobacter	0.14
BOTU_5657	Bacteria	1.0	Acidobacteria	0.94	Acidobacteria_Gp3	0.94	NA	NA	NA	NA	NA	NA	NA	NA	Gp3	0.37
BOTU_5658	Bacteria	1.0	Verrucomicrobia	1.0	Subdivision3	1.0	NA	NA	NA	NA	NA	NA	NA	NA	Subdivision3_genera_incertae_sedis	1.0
BOTU_5659	Bacteria	1.0	Proteobacteria	1.0	Betaproteobacteria	0.97	NA	NA	Burkholderiales	0.67	NA	NA	Oxalobacteraceae	0.62	Oxalicibacterium	0.34
BOTU_5660	Bacteria	1.0	Chlamydiae	1.0	Chlamydiia	1.0	NA	NA	Chlamydiales	1.0	NA	NA	Parachlamydiaceae	0.94	Parachlamydia	0.94
BOTU_5661	Bacteria	0.99	Chloroflexi	0.31	Thermomicrobia	0.09	Sphaerobacteridae	0.09	Sphaerobacterales	0.09	Sphaerobacterineae	0.09	Sphaerobacteraceae	0.09	Nitrolancea	0.09
BOTU_5662	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	1.0	NA	NA	Rhodospirillales	0.59	NA	NA	Acetobacteraceae	0.4	Craurococcus	0.39
BOTU_5663	Bacteria	1.0	Proteobacteria	0.65	Alphaproteobacteria	0.57	NA	NA	Rhodospirillales	0.17	NA	NA	Rhodospirillaceae	0.16	Lacibacterium	0.04
BOTU_5664	Bacteria	1.0	Proteobacteria	0.7	Alphaproteobacteria	0.57	NA	NA	Sphingomonadales	0.34	NA	NA	Sphingomonadaceae	0.34	Sandarakinorhabdus	0.3
BOTU_5665	Bacteria	1.0	Chloroflexi	0.64	Anaerolineae	0.4	NA	NA	Anaerolineales	0.4	NA	NA	Anaerolineaceae	0.4	Ornatilinea	0.17
BOTU_5666	Bacteria	1.0	Planctomycetes	0.96	Planctomycetia	0.96	NA	NA	Planctomycetales	0.96	NA	NA	Planctomycetaceae	0.96	Blastopirellula	0.34
BOTU_5667	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	0.99	NA	NA	Rhodospirillales	0.93	NA	NA	Rhodospirillaceae	0.71	Elstera	0.28
BOTU_5668	Bacteria	1.0	Armatimonadetes	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Armatimonadetes_gp5	0.99
BOTU_5669	Bacteria	0.98	Firmicutes	0.35	Clostridia	0.31	NA	NA	Clostridiales	0.29	NA	NA	Ruminococcaceae	0.16	Saccharofermentans	0.13
BOTU_5670	Bacteria	1.0	Acidobacteria	0.37	Acidobacteria_Gp4	0.2	NA	NA	NA	NA	NA	NA	NA	NA	Pyrinomonas	0.2
BOTU_5671	Bacteria	1.0	Proteobacteria	0.7	Betaproteobacteria	0.19	NA	NA	Burkholderiales	0.18	NA	NA	Burkholderiaceae	0.1	Lautropia	0.1
BOTU_5672	Bacteria	1.0	Proteobacteria	0.87	Alphaproteobacteria	0.55	NA	NA	Magnetococcales	0.24	NA	NA	Magnetococcaceae	0.24	Magnetococcus	0.24
BOTU_5673	Bacteria	1.0	BRC1	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BRC1_genera_incertae_sedis	0.36
BOTU_5674	Bacteria	1.0	Firmicutes	0.61	Clostridia	0.4	NA	NA	Clostridiales	0.36	NA	NA	Clostridiaceae 1	0.13	Anaerobacter	0.13
BOTU_5675	Bacteria	0.94	Firmicutes	0.21	Erysipelotrichia	0.07	NA	NA	Erysipelotrichales	0.07	NA	NA	Erysipelotrichaceae	0.07	Bulleidia	0.05
BOTU_5676	Bacteria	1.0	Actinobacteria	0.86	Actinobacteria	0.86	Nitriliruptoridae	0.27	Euzebyales	0.27	NA	NA	Euzebyaceae	0.27	Euzebya	0.27
BOTU_5677	Bacteria	1.0	Verrucomicrobia	0.92	Opitutae	0.92	NA	NA	Opitutales	0.92	NA	NA	Opitutaceae	0.92	Opitutus	0.91
BOTU_5678	Bacteria	0.99	Planctomycetes	0.46	Planctomycetia	0.46	NA	NA	Planctomycetales	0.44	NA	NA	Planctomycetaceae	0.44	Planctopirus	0.17
BOTU_5679	Bacteria	1.0	Chlamydiae	0.97	Chlamydiia	0.97	NA	NA	Chlamydiales	0.97	NA	NA	Parachlamydiaceae	0.84	Parachlamydia	0.78
BOTU_5680	Bacteria	1.0	Chloroflexi	0.35	Thermomicrobia	0.3	Sphaerobacteridae	0.29	Sphaerobacterales	0.29	Sphaerobacterineae	0.29	Sphaerobacteraceae	0.29	Sphaerobacter	0.28
BOTU_5681	Bacteria	1.0	Bacteroidetes	1.0	Cytophagia	0.96	NA	NA	Cytophagales	0.96	NA	NA	NA	NA	Chryseolinea	0.42
BOTU_5682	Bacteria	1.0	Actinobacteria	0.95	Actinobacteria	0.95	Acidimicrobidae	0.85	Acidimicrobiales	0.85	Acidimicrobineae	0.85	Acidimicrobiaceae	0.73	Ferrimicrobium	0.53
BOTU_5683	Bacteria	1.0	Acidobacteria	1.0	Acidobacteria_Gp15	1.0	NA	NA	NA	NA	NA	NA	NA	NA	Gp15	1.0
BOTU_5684	Bacteria	1.0	candidate division WPS-1	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WPS-1_genera_incertae_sedis	0.98
BOTU_5685	Bacteria	1.0	Proteobacteria	0.47	Alphaproteobacteria	0.32	NA	NA	Rhodospirillales	0.19	NA	NA	Rhodospirillaceae	0.19	Constrictibacter	0.19
BOTU_5686	Bacteria	0.99	Chloroflexi	0.3	Anaerolineae	0.28	NA	NA	Anaerolineales	0.28	NA	NA	Anaerolineaceae	0.28	Thermomarinilinea	0.25
BOTU_5687	Bacteria	1.0	Parcubacteria	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Parcubacteria_genera_incertae_sedis	0.64
BOTU_5688	Bacteria	1.0	Planctomycetes	0.6	Phycisphaerae	0.55	NA	NA	Phycisphaerales	0.54	NA	NA	Phycisphaeraceae	0.54	Phycisphaera	0.54
BOTU_5689	Bacteria	0.99	Chloroflexi	0.35	Ktedonobacteria	0.17	NA	NA	Ktedonobacterales	0.17	NA	NA	Ktedonobacteraceae	0.17	Ktedonobacter	0.17
BOTU_5690	Bacteria	1.0	Acidobacteria	0.17	Holophagae	0.09	NA	NA	Acanthopleuribacterales	0.09	NA	NA	Acanthopleuribacteraceae	0.09	Acanthopleuribacter	0.09
BOTU_5691	Bacteria	1.0	candidate division WPS-1	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WPS-1_genera_incertae_sedis	0.98
BOTU_5692	Bacteria	1.0	Firmicutes	0.39	Clostridia	0.36	NA	NA	Halanaerobiales	0.14	NA	NA	Halobacteroidaceae	0.12	Halanaerobaculum	0.08
BOTU_5693	Bacteria	1.0	Firmicutes	1.0	Bacilli	1.0	NA	NA	Bacillales	1.0	NA	NA	Paenibacillaceae 1	1.0	Paenibacillus	1.0
BOTU_5694	Bacteria	0.99	Chloroflexi	0.56	Anaerolineae	0.44	NA	NA	Anaerolineales	0.44	NA	NA	Anaerolineaceae	0.44	Thermomarinilinea	0.17
BOTU_5695	Bacteria	1.0	Verrucomicrobia	0.96	Spartobacteria	0.85	NA	NA	NA	NA	NA	NA	NA	NA	Spartobacteria_genera_incertae_sedis	0.83
BOTU_5696	Bacteria	0.99	Verrucomicrobia	0.99	Opitutae	0.99	NA	NA	Opitutales	0.99	NA	NA	Opitutaceae	0.99	Opitutus	0.99
BOTU_5697	Bacteria	1.0	Planctomycetes	1.0	Planctomycetia	1.0	NA	NA	Planctomycetales	1.0	NA	NA	Planctomycetaceae	1.0	Blastopirellula	0.54
BOTU_5698	Bacteria	1.0	Proteobacteria	0.98	Betaproteobacteria	0.98	NA	NA	Neisseriales	0.89	NA	NA	Neisseriaceae	0.89	Snodgrassella	0.28
BOTU_5699	Bacteria	0.83	Actinobacteria	0.29	Actinobacteria	0.28	Coriobacteridae	0.22	Coriobacteriales	0.22	Coriobacterineae	0.22	Coriobacteriaceae	0.22	Senegalimassilia	0.05
BOTU_5700	Bacteria	1.0	Proteobacteria	0.95	Deltaproteobacteria	0.89	NA	NA	Myxococcales	0.83	Cystobacterineae	0.58	Myxococcaceae	0.16	Pyxidicoccus	0.14
BOTU_5701	Bacteria	1.0	Acidobacteria	1.0	Acidobacteria_Gp1	1.0	NA	NA	NA	NA	NA	NA	NA	NA	Granulicella	0.85
BOTU_5702	Bacteria	1.0	Proteobacteria	0.87	Gammaproteobacteria	0.79	NA	NA	Oceanospirillales	0.21	NA	NA	Oleiphilaceae	0.06	Oleiphilus	0.06
BOTU_5703	Bacteria	1.0	Proteobacteria	0.95	Gammaproteobacteria	0.94	NA	NA	Legionellales	0.31	NA	NA	Coxiellaceae	0.3	Coxiella	0.2
BOTU_5704	Bacteria	1.0	Proteobacteria	1.0	Gammaproteobacteria	1.0	NA	NA	Legionellales	1.0	NA	NA	Coxiellaceae	1.0	Aquicella	1.0
BOTU_5705	Bacteria	1.0	Proteobacteria	0.44	Gammaproteobacteria	0.25	NA	NA	Oceanospirillales	0.08	NA	NA	Oceanospirillaceae	0.07	Oceaniserpentilla	0.03
BOTU_5706	Bacteria	1.0	Planctomycetes	0.98	Planctomycetia	0.98	NA	NA	Planctomycetales	0.98	NA	NA	Planctomycetaceae	0.98	Thermogutta	0.59
BOTU_5707	Bacteria	0.98	Chrysiogenetes	0.0	Chrysiogenetes	0.0	NA	NA	Chrysiogenales	0.0	NA	NA	Chrysiogenaceae	0.0	Chrysiogenes	0.0
BOTU_5708	Bacteria	1.0	Planctomycetes	1.0	Planctomycetia	1.0	NA	NA	Planctomycetales	1.0	NA	NA	Planctomycetaceae	1.0	Gemmata	0.64
BOTU_5709	Bacteria	1.0	Hydrogenedentes	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Candidatus Hydrogenedens	0.6
BOTU_5710	Bacteria	1.0	Verrucomicrobia	0.99	Opitutae	0.99	NA	NA	Opitutales	0.97	NA	NA	Opitutaceae	0.97	Alterococcus	0.89
BOTU_5711	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	1.0	NA	NA	Rhizobiales	0.86	NA	NA	Rhodobiaceae	0.41	Afifella	0.4
BOTU_5712	Bacteria	1.0	Planctomycetes	1.0	Planctomycetia	1.0	NA	NA	Planctomycetales	1.0	NA	NA	Planctomycetaceae	1.0	Singulisphaera	0.61
BOTU_5713	Bacteria	1.0	Firmicutes	1.0	Bacilli	1.0	NA	NA	Bacillales	1.0	NA	NA	Paenibacillaceae 1	1.0	Paenibacillus	1.0
BOTU_5714	Bacteria	1.0	Thermodesulfobacteria	0.25	Thermodesulfobacteria	0.25	NA	NA	Thermodesulfobacteriales	0.25	NA	NA	Thermodesulfobacteriaceae	0.25	Thermosulfurimonas	0.25
BOTU_5715	Bacteria	1.0	Parcubacteria	0.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Parcubacteria_genera_incertae_sedis	0.51
BOTU_5716	Bacteria	1.0	Bacteroidetes	0.97	Sphingobacteriia	0.31	NA	NA	Sphingobacteriales	0.31	NA	NA	Chitinophagaceae	0.24	Filimonas	0.12
BOTU_5717	Bacteria	1.0	Chloroflexi	0.72	Anaerolineae	0.43	NA	NA	Anaerolineales	0.43	NA	NA	Anaerolineaceae	0.43	Ornatilinea	0.33
BOTU_5718	Bacteria	1.0	Parcubacteria	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Parcubacteria_genera_incertae_sedis	0.72
BOTU_5719	Bacteria	1.0	Planctomycetes	0.97	Planctomycetia	0.97	NA	NA	Planctomycetales	0.97	NA	NA	Planctomycetaceae	0.97	Zavarzinella	0.56
BOTU_5720	Bacteria	1.0	Proteobacteria	0.97	Deltaproteobacteria	0.96	NA	NA	Myxococcales	0.93	Nannocystineae	0.85	Kofleriaceae	0.35	Kofleria	0.35
BOTU_5721	Bacteria	1.0	Proteobacteria	1.0	Alphaproteobacteria	1.0	NA	NA	Rhodospirillales	1.0	NA	NA	Rhodospirillaceae	0.91	Skermanella	0.48
BOTU_5722	Bacteria	0.98	Proteobacteria	0.4	Deltaproteobacteria	0.12	NA	NA	Deltaproteobacteria_incertae_sedis	0.1	NA	NA	NA	NA	Deferrisoma	0.1
BOTU_5723	Bacteria	1.0	Planctomycetes	0.99	Planctomycetia	0.99	NA	NA	Planctomycetales	0.99	NA	NA	Planctomycetaceae	0.99	Pirellula	0.97
BOTU_5724	Bacteria	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Actinobacteridae	1.0	Actinomycetales	1.0	Pseudonocardineae	0.98	Pseudonocardiaceae	0.98	Saccharothrix	0.34
BOTU_5725	Bacteria	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Actinobacteridae	1.0	Actinomycetales	1.0	Streptosporangineae	0.34	Streptosporangiaceae	0.31	Thermoactinospora	0.21
BOTU_5726	Bacteria	1.0	Proteobacteria	0.43	Gammaproteobacteria	0.22	NA	NA	Xanthomonadales	0.2	NA	NA	Algiphilaceae	0.1	Algiphilus	0.1
BOTU_5727	Bacteria	1.0	Proteobacteria	1.0	Gammaproteobacteria	1.0	NA	NA	Pseudomonadales	1.0	NA	NA	Moraxellaceae	1.0	Acinetobacter	1.0
BOTU_5728	Bacteria	1.0	Armatimonadetes	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Armatimonadetes_gp4	0.6
BOTU_5729	Bacteria	1.0	Proteobacteria	0.96	Alphaproteobacteria	0.95	NA	NA	Rhodobacterales	0.4	NA	NA	Rhodobacteraceae	0.4	Halocynthiibacter	0.32
BOTU_5730	Bacteria	1.0	Proteobacteria	0.98	Gammaproteobacteria	0.97	NA	NA	Legionellales	0.87	NA	NA	Legionellaceae	0.87	Legionella	0.87
BOTU_5731	Bacteria	1.0	Chloroflexi	0.27	Anaerolineae	0.26	NA	NA	Anaerolineales	0.26	NA	NA	Anaerolineaceae	0.26	Thermomarinilinea	0.26
BOTU_5732	Bacteria	1.0	Proteobacteria	1.0	Deltaproteobacteria	1.0	NA	NA	Myxococcales	1.0	Nannocystineae	1.0	Nannocystaceae	1.0	Enhygromyxa	0.51
BOTU_5733	Bacteria	1.0	Planctomycetes	1.0	Planctomycetia	1.0	NA	NA	Planctomycetales	0.94	NA	NA	Planctomycetaceae	0.94	Gemmata	0.55
BOTU_5734	Bacteria	1.0	Actinobacteria	0.94	Actinobacteria	0.94	Acidimicrobidae	0.94	Acidimicrobiales	0.94	Acidimicrobineae	0.94	Acidimicrobiaceae	0.75	Acidimicrobium	0.44
BOTU_5735	Bacteria	0.99	Parcubacteria	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Parcubacteria_genera_incertae_sedis	0.26
BOTU_5736	Bacteria	1.0	Actinobacteria	1.0	Actinobacteria	1.0	Actinobacteridae	1.0	Actinomycetales	1.0	Streptosporangineae	1.0	Streptosporangiaceae	0.97	Thermopolyspora	0.9
BOTU_5737	Bacteria	1.0	Firmicutes	0.35	Clostridia	0.33	NA	NA	Clostridiales	0.31	NA	NA	Ruminococcaceae	0.23	Intestinimonas	0.17
BOTU_5738	Bacteria	0.99	Proteobacteria	0.64	Alphaproteobacteria	0.49	NA	NA	Rhizobiales	0.22	NA	NA	Rhizobiales_incertae_sedis	0.08	Alsobacter	0.08
BOTU_5739	Bacteria	1.0	Acidobacteria	1.0	Acidobacteria_Gp7	1.0	NA	NA	NA	NA	NA	NA	NA	NA	Gp7	1.0
BOTU_5740	Bacteria	1.0	Proteobacteria	0.85	Alphaproteobacteria	0.84	NA	NA	Rhodospirillales	0.84	NA	NA	Acetobacteraceae	0.64	Stella	0.61
BOTU_5741	Bacteria	0.99	Chloroflexi	0.54	Thermomicrobia	0.16	Sphaerobacteridae	0.16	Sphaerobacterales	0.16	Sphaerobacterineae	0.16	Sphaerobacteraceae	0.16	Nitrolancea	0.14
BOTU_5742	Bacteria	1.0	Proteobacteria	1.0	Deltaproteobacteria	0.98	NA	NA	Bdellovibrionales	0.98	NA	NA	Bacteriovoracaceae	0.98	Halobacteriovorax	0.76
BOTU_5743	Bacteria	0.82	Proteobacteria	0.42	Epsilonproteobacteria	0.24	NA	NA	Nautiliales	0.19	NA	NA	Nautiliaceae	0.19	Nitratifractor	0.1
BOTU_5744	Bacteria	0.99	candidate division WPS-2	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WPS-2_genera_incertae_sedis	0.21
BOTU_5745	Bacteria	0.99	candidate division WPS-1	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	WPS-1_genera_incertae_sedis	0.48
BOTU_5746	Bacteria	0.98	Proteobacteria	0.33	Gammaproteobacteria	0.24	NA	NA	Enterobacteriales	0.13	NA	NA	Enterobacteriaceae	0.13	Arsenophonus	0.09
BOTU_5747	Bacteria	0.99	Planctomycetes	0.37	Planctomycetia	0.29	NA	NA	Planctomycetales	0.29	NA	NA	Planctomycetaceae	0.29	Schlesneria	0.16
BOTU_5748	Bacteria	1.0	Bacteroidetes	1.0	Cytophagia	0.69	NA	NA	Cytophagales	0.69	NA	NA	Flammeovirgaceae	0.3	Imperialibacter	0.13
BOTU_5749	Bacteria	1.0	Armatimonadetes	0.82	Armatimonadia	0.82	NA	NA	Armatimonadales	0.82	NA	NA	Armatimonadaceae	0.82	Armatimonas/Armatimonadetes_gp1	0.82
BOTU_5750	Bacteria	1.0	Verrucomicrobia	0.18	Opitutae	0.18	NA	NA	Puniceicoccales	0.18	NA	NA	Puniceicoccaceae	0.18	Cerasicoccus	0.16
BOTU_5751	Bacteria	1.0	Proteobacteria	0.52	Deltaproteobacteria	0.31	NA	NA	Deltaproteobacteria_incertae_sedis	0.21	NA	NA	NA	NA	Dissulfuribacter	0.2
BOTU_5752	Bacteria	1.0	Chlamydiae	1.0	Chlamydiia	1.0	NA	NA	Chlamydiales	1.0	NA	NA	Parachlamydiaceae	1.0	Parachlamydia	0.87
BOTU_5753	Bacteria	1.0	Gemmatimonadetes	0.95	Gemmatimonadetes	0.95	NA	NA	Gemmatimonadales	0.95	NA	NA	Gemmatimonadaceae	0.95	Gemmatimonas	0.95
BOTU_5754	Bacteria	0.96	Verrucomicrobia	0.12	Opitutae	0.07	NA	NA	Puniceicoccales	0.06	NA	NA	Puniceicoccaceae	0.06	Cerasicoccus	0.06
BOTU_5755	Bacteria	1.0	Proteobacteria	1.0	Gammaproteobacteria	1.0	NA	NA	Xanthomonadales	1.0	NA	NA	Xanthomonadaceae	1.0	Vulcaniibacterium	0.66
BOTU_5756	Bacteria	1.0	Proteobacteria	0.99	Deltaproteobacteria	0.97	NA	NA	Myxococcales	0.88	Cystobacterineae	0.72	Myxococcaceae	0.51	Pyxidicoccus	0.34
BOTU_5757	Bacteria	1.0	Acidobacteria	0.94	Acidobacteria_Gp6	0.94	NA	NA	NA	NA	NA	NA	NA	NA	Gp6	0.94
BOTU_5758	Bacteria	1.0	Proteobacteria	0.86	Deltaproteobacteria	0.63	NA	NA	Syntrophobacterales	0.15	NA	NA	Syntrophaceae	0.15	Desulfomonile	0.15
BOTU_5759	Bacteria	1.0	Proteobacteria	0.98	Deltaproteobacteria	0.92	NA	NA	Myxococcales	0.83	Nannocystineae	0.69	Kofleriaceae	0.22	Kofleria	0.22
BOTU_5760	Bacteria	0.98	Chloroflexi	0.6	Anaerolineae	0.46	NA	NA	Anaerolineales	0.46	NA	NA	Anaerolineaceae	0.46	Bellilinea	0.19
BOTU_5761	Bacteria	1.0	Acidobacteria	0.82	Acidobacteria_Gp15	0.37	NA	NA	NA	NA	NA	NA	NA	NA	Gp15	0.37
